source_id,source_name,target_id,target_name,relationship,confidence,score,decision,notes
naics:2382,Building Equipment Contractors,uc:Ss_40_70_55_70,Rocking equipment systems,produces,C,0.2,,
naics:2382,Building Equipment Contractors,uc:Ss_40_70_55_73,Runway equipment systems,produces,C,0.2,,
naics:2382,Building Equipment Contractors,uc:Ss_40_70_55_80,Slide equipment systems,produces,C,0.2,,
naics:2382,Building Equipment Contractors,uc:Ss_40_70_55_83,Spinning equipment systems,produces,C,0.2,,
naics:2382,Building Equipment Contractors,uc:Ss_40_70_55_85,Swinging equipment systems,produces,C,0.2,,
naics:23821,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_70,Electrical systems,produces,A,0.5,,
naics:23821,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_25_14_67_27,Electric fencing systems,produces,B,0.444,,
naics:23821,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_70_30_80,Small power systems,produces,B,0.444,,
naics:23821,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_70_95,Temporary electrical systems,produces,B,0.444,,
naics:23821,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_75_50_45,Electrical protection systems,produces,B,0.444,,
naics:23821,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_85_50,Mechanical power systems,produces,B,0.444,,
naics:23821,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_85_50_65,Power supply systems,produces,B,0.444,,
naics:23821,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_85_50_65_38,Hydraulic power systems,produces,B,0.444,,
naics:23821,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_15_95_70,Temporary electrical works systems,produces,B,0.4,,
naics:23821,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_25_14_67_28,Electric security fencing systems,produces,B,0.4,,
naics:238210,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_70,Electrical systems,produces,A,0.5,,
naics:238210,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_25_14_67_27,Electric fencing systems,produces,B,0.444,,
naics:238210,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_70_30_80,Small power systems,produces,B,0.444,,
naics:238210,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_70_95,Temporary electrical systems,produces,B,0.444,,
naics:238210,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_75_50_45,Electrical protection systems,produces,B,0.444,,
naics:238210,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_85_50,Mechanical power systems,produces,B,0.444,,
naics:238210,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_85_50_65,Power supply systems,produces,B,0.444,,
naics:238210,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_85_50_65_38,Hydraulic power systems,produces,B,0.444,,
naics:238210,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_15_95_70,Temporary electrical works systems,produces,B,0.4,,
naics:238210,Electrical Contractors and Other Wiring Installation Contractors,uc:Ss_25_14_67_28,Electric security fencing systems,produces,B,0.4,,
naics:23822,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_60_40_17_96,Water cooling systems,produces,A,0.769,,
naics:23822,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_60_40_37_48,Low-temperature hot water heating systems,produces,A,0.625,,
naics:23822,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_60_40_37_51,Medium-temperature hot water heating systems,produces,A,0.625,,
naics:23822,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_75_70_52_97,Water-to-air heat pump control systems,produces,A,0.625,,
naics:23822,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_60_40_92_94,Underfloor low-temperature hot water heating systems,produces,A,0.588,,
naics:23822,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_65,Ventilation and air conditioning systems,produces,B,0.462,,
naics:23822,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_65_80,Air conditioning systems,produces,B,0.462,,
naics:23822,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_65_80_05,Central air conditioning systems,produces,B,0.429,,
naics:23822,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_65_80_45,Local air conditioning systems,produces,B,0.429,,
naics:23822,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_65_80_45_72,Room air conditioning systems,produces,B,0.429,,
naics:238220,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_60_40_17_96,Water cooling systems,produces,A,0.769,,
naics:238220,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_60_40_37_48,Low-temperature hot water heating systems,produces,A,0.625,,
naics:238220,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_60_40_37_51,Medium-temperature hot water heating systems,produces,A,0.625,,
naics:238220,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_75_70_52_97,Water-to-air heat pump control systems,produces,A,0.625,,
naics:238220,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_60_40_92_94,Underfloor low-temperature hot water heating systems,produces,A,0.588,,
naics:238220,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_65,Ventilation and air conditioning systems,produces,B,0.462,,
naics:238220,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_65_80,Air conditioning systems,produces,B,0.462,,
naics:238220,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_65_80_05,Central air conditioning systems,produces,B,0.429,,
naics:238220,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_65_80_45,Local air conditioning systems,produces,B,0.429,,
naics:238220,"Plumbing, Heating, and Air-Conditioning Contractors",uc:Ss_65_80_45_72,Room air conditioning systems,produces,B,0.429,,
naics:23829,Other Building Equipment Contractors,uc:Ss_20_40_10,Building cable systems,produces,D,0.167,,
naics:23829,Other Building Equipment Contractors,uc:Ss_40_10_35_10,Building signage systems,produces,D,0.167,,
naics:23829,Other Building Equipment Contractors,uc:Ss_40_20_30_65,Playground equipment systems,produces,D,0.167,,
naics:23829,Other Building Equipment Contractors,uc:Ss_40_25_32_12,Cemetery equipment systems,produces,D,0.167,,
naics:23829,Other Building Equipment Contractors,uc:Ss_40_70_55_10,Climbing equipment systems,produces,D,0.167,,
naics:23829,Other Building Equipment Contractors,uc:Ss_40_70_55_70,Rocking equipment systems,produces,D,0.167,,
naics:23829,Other Building Equipment Contractors,uc:Ss_40_70_55_73,Runway equipment systems,produces,D,0.167,,
naics:23829,Other Building Equipment Contractors,uc:Ss_40_70_55_80,Slide equipment systems,produces,D,0.167,,
naics:23829,Other Building Equipment Contractors,uc:Ss_40_70_55_83,Spinning equipment systems,produces,D,0.167,,
naics:23829,Other Building Equipment Contractors,uc:Ss_40_70_55_85,Swinging equipment systems,produces,D,0.167,,
naics:238290,Other Building Equipment Contractors,uc:Ss_20_40_10,Building cable systems,produces,D,0.167,,
naics:238290,Other Building Equipment Contractors,uc:Ss_40_10_35_10,Building signage systems,produces,D,0.167,,
naics:238290,Other Building Equipment Contractors,uc:Ss_40_20_30_65,Playground equipment systems,produces,D,0.167,,
naics:238290,Other Building Equipment Contractors,uc:Ss_40_25_32_12,Cemetery equipment systems,produces,D,0.167,,
naics:238290,Other Building Equipment Contractors,uc:Ss_40_70_55_10,Climbing equipment systems,produces,D,0.167,,
naics:238290,Other Building Equipment Contractors,uc:Ss_40_70_55_70,Rocking equipment systems,produces,D,0.167,,
naics:238290,Other Building Equipment Contractors,uc:Ss_40_70_55_73,Runway equipment systems,produces,D,0.167,,
naics:238290,Other Building Equipment Contractors,uc:Ss_40_70_55_80,Slide equipment systems,produces,D,0.167,,
naics:238290,Other Building Equipment Contractors,uc:Ss_40_70_55_83,Spinning equipment systems,produces,D,0.167,,
naics:238290,Other Building Equipment Contractors,uc:Ss_40_70_55_85,Swinging equipment systems,produces,D,0.167,,
naics:2383,Building Finishing Contractors,uc:Ss_20_40_10,Building cable systems,produces,C,0.2,,
naics:2383,Building Finishing Contractors,uc:Ss_40_10_35_10,Building signage systems,produces,C,0.2,,
naics:2383,Building Finishing Contractors,uc:Ss_40_90,General finishing systems,produces,C,0.2,,
naics:2383,Building Finishing Contractors,uc:Ss_15_30_10,Building services remediation systems,produces,D,0.167,,
naics:2383,Building Finishing Contractors,uc:Ss_40_15_44_90,"Trims, guards and finishing systems",produces,D,0.167,,
naics:2383,Building Finishing Contractors,uc:Ss_75_70_54_10,Building monitoring and management systems,produces,D,0.167,,
naics:23831,Drywall and Insulation Contractors,uc:Ss_25_25_45_33,Gypsum board casing systems,produces,B,0.364,,
naics:23831,Drywall and Insulation Contractors,uc:Ss_30_25_10_35,Gypsum board suspended ceiling systems,produces,B,0.333,,
naics:23831,Drywall and Insulation Contractors,uc:Ss_25_10_30_35,Gypsum board partition systems,produces,B,0.308,,
naics:23831,Drywall and Insulation Contractors,uc:Ss_25_12_65_60,Plasterboard laminated partition systems,produces,B,0.308,,
naics:23831,Drywall and Insulation Contractors,uc:Ss_25_13_35,Gypsum block wall systems,produces,B,0.308,,
naics:23831,Drywall and Insulation Contractors,uc:Ss_25_25_45_35,Gypsum board wall lining systems,produces,C,0.286,,
naics:23831,Drywall and Insulation Contractors,uc:Ss_25_45_72,Wall insulation systems,produces,C,0.25,,
naics:23831,Drywall and Insulation Contractors,uc:Ss_25_20_34,Glass fibre-reinforced gypsum (GRG) cladding systems,produces,C,0.235,,
naics:23831,Drywall and Insulation Contractors,uc:Ss_25_45_12,Cavity wall insulation systems,produces,C,0.231,,
naics:23831,Drywall and Insulation Contractors,uc:Ss_25_45_72_28,External wall insulation systems,produces,C,0.231,,
naics:238310,Drywall and Insulation Contractors,uc:Ss_25_25_45_33,Gypsum board casing systems,produces,B,0.364,,
naics:238310,Drywall and Insulation Contractors,uc:Ss_30_25_10_35,Gypsum board suspended ceiling systems,produces,B,0.333,,
naics:238310,Drywall and Insulation Contractors,uc:Ss_25_10_30_35,Gypsum board partition systems,produces,B,0.308,,
naics:238310,Drywall and Insulation Contractors,uc:Ss_25_12_65_60,Plasterboard laminated partition systems,produces,B,0.308,,
naics:238310,Drywall and Insulation Contractors,uc:Ss_25_13_35,Gypsum block wall systems,produces,B,0.308,,
naics:238310,Drywall and Insulation Contractors,uc:Ss_25_25_45_35,Gypsum board wall lining systems,produces,C,0.286,,
naics:238310,Drywall and Insulation Contractors,uc:Ss_25_45_72,Wall insulation systems,produces,C,0.25,,
naics:238310,Drywall and Insulation Contractors,uc:Ss_25_20_34,Glass fibre-reinforced gypsum (GRG) cladding systems,produces,C,0.235,,
naics:238310,Drywall and Insulation Contractors,uc:Ss_25_45_12,Cavity wall insulation systems,produces,C,0.231,,
naics:238310,Drywall and Insulation Contractors,uc:Ss_25_45_72_28,External wall insulation systems,produces,C,0.231,,
naics:23832,Painting and Wall Covering Contractors,uc:Ss_25_45,Wall covering and finish systems,produces,A,0.8,,
naics:23832,Painting and Wall Covering Contractors,uc:Ss_30_40,Roof and balcony covering and finish systems,produces,B,0.385,,
naics:23832,Painting and Wall Covering Contractors,uc:Ss_20_70_65,Protective painting systems,produces,B,0.364,,
naics:23832,Painting and Wall Covering Contractors,uc:Ss_25_45_85,Sprayed coating systems,produces,B,0.364,,
naics:23832,Painting and Wall Covering Contractors,uc:Ss_32_46_65,Plaster-coating systems,produces,B,0.364,,
naics:23832,Painting and Wall Covering Contractors,uc:Ss_40_90_40_42,Intumescent coating systems,produces,B,0.364,,
naics:23832,Painting and Wall Covering Contractors,uc:Ss_40_90_60_55,Multicolour coating systems,produces,B,0.364,,
naics:23832,Painting and Wall Covering Contractors,uc:Ss_40_90_60_85,Special coating systems,produces,B,0.364,,
naics:23832,Painting and Wall Covering Contractors,uc:Ss_40_90_60_95,Waterborne paint systems,produces,B,0.364,,
naics:23832,Painting and Wall Covering Contractors,uc:Ss_40_90_65,Powder-coating systems,produces,B,0.364,,
naics:238320,Painting and Wall Covering Contractors,uc:Ss_25_45,Wall covering and finish systems,produces,A,0.8,,
naics:238320,Painting and Wall Covering Contractors,uc:Ss_30_40,Roof and balcony covering and finish systems,produces,B,0.385,,
naics:238320,Painting and Wall Covering Contractors,uc:Ss_20_70_65,Protective painting systems,produces,B,0.364,,
naics:238320,Painting and Wall Covering Contractors,uc:Ss_25_45_85,Sprayed coating systems,produces,B,0.364,,
naics:238320,Painting and Wall Covering Contractors,uc:Ss_32_46_65,Plaster-coating systems,produces,B,0.364,,
naics:238320,Painting and Wall Covering Contractors,uc:Ss_40_90_40_42,Intumescent coating systems,produces,B,0.364,,
naics:238320,Painting and Wall Covering Contractors,uc:Ss_40_90_60_55,Multicolour coating systems,produces,B,0.364,,
naics:238320,Painting and Wall Covering Contractors,uc:Ss_40_90_60_85,Special coating systems,produces,B,0.364,,
naics:238320,Painting and Wall Covering Contractors,uc:Ss_40_90_60_95,Waterborne paint systems,produces,B,0.364,,
naics:238320,Painting and Wall Covering Contractors,uc:Ss_40_90_65,Powder-coating systems,produces,B,0.364,,
naics:23833,Flooring Contractors,uc:Ss_30_12_33,Framed floor systems,produces,B,0.4,,
naics:23833,Flooring Contractors,uc:Ss_30_20,Flooring and decking systems,produces,B,0.4,,
naics:23833,Flooring Contractors,uc:Ss_30_20_70,Raised floor systems,produces,B,0.4,,
naics:23833,Flooring Contractors,uc:Ss_30_30_30,Floor hatch systems,produces,B,0.4,,
naics:23833,Flooring Contractors,uc:Ss_30_42_54,Monolithic flooring systems,produces,B,0.4,,
naics:23833,Flooring Contractors,uc:Ss_30_42_54_75,Resin flooring systems,produces,B,0.4,,
naics:23833,Flooring Contractors,uc:Ss_30_60_30,Floor feature systems,produces,B,0.4,,
naics:23833,Flooring Contractors,uc:Ss_80_80_30,Floor turntable systems,produces,B,0.4,,
naics:23833,Flooring Contractors,uc:Ss_30_12_05,Beam and block floor systems,produces,B,0.333,,
naics:23833,Flooring Contractors,uc:Ss_30_20_22,Demountable athletics floor systems,produces,B,0.333,,
naics:238330,Flooring Contractors,uc:Ss_30_12_33,Framed floor systems,produces,B,0.4,,
naics:238330,Flooring Contractors,uc:Ss_30_20,Flooring and decking systems,produces,B,0.4,,
naics:238330,Flooring Contractors,uc:Ss_30_20_70,Raised floor systems,produces,B,0.4,,
naics:238330,Flooring Contractors,uc:Ss_30_30_30,Floor hatch systems,produces,B,0.4,,
naics:238330,Flooring Contractors,uc:Ss_30_42_54,Monolithic flooring systems,produces,B,0.4,,
naics:238330,Flooring Contractors,uc:Ss_30_42_54_75,Resin flooring systems,produces,B,0.4,,
naics:238330,Flooring Contractors,uc:Ss_30_60_30,Floor feature systems,produces,B,0.4,,
naics:238330,Flooring Contractors,uc:Ss_80_80_30,Floor turntable systems,produces,B,0.4,,
naics:238330,Flooring Contractors,uc:Ss_30_12_05,Beam and block floor systems,produces,B,0.333,,
naics:238330,Flooring Contractors,uc:Ss_30_20_22,Demountable athletics floor systems,produces,B,0.333,,
naics:23834,Tile and Terrazzo Contractors,uc:Ss_25_45_88,Tiling systems,produces,A,0.5,,
naics:23834,Tile and Terrazzo Contractors,uc:Ss_25_45_88_88,Terrazzo wall tiling systems,produces,B,0.444,,
naics:23834,Tile and Terrazzo Contractors,uc:Ss_30_42_90,Terrazzo floor tiling and screed systems,produces,B,0.444,,
naics:23834,Tile and Terrazzo Contractors,uc:Ss_30_42_72_10,Carpet tile systems,produces,B,0.429,,
naics:23834,Tile and Terrazzo Contractors,uc:Ss_30_42_32,Floor tiling systems,produces,B,0.375,,
naics:23834,Tile and Terrazzo Contractors,uc:Ss_37_40_85,Swimming pool tiling systems,produces,B,0.375,,
naics:23834,Tile and Terrazzo Contractors,uc:Ss_25_20_90_13,Clay plain tile cladding systems,produces,B,0.333,,
naics:23834,Tile and Terrazzo Contractors,uc:Ss_25_45_70_90,Tiling and mosaic render substrate systems,produces,B,0.333,,
naics:23834,Tile and Terrazzo Contractors,uc:Ss_25_45_88_90,Tiling and mosaic mortar substrate systems,produces,B,0.333,,
naics:23834,Tile and Terrazzo Contractors,uc:Ss_30_40_95_15,Ceramic slate roofing systems,produces,B,0.333,,
naics:238340,Tile and Terrazzo Contractors,uc:Ss_25_45_88,Tiling systems,produces,A,0.5,,
naics:238340,Tile and Terrazzo Contractors,uc:Ss_25_45_88_88,Terrazzo wall tiling systems,produces,B,0.444,,
naics:238340,Tile and Terrazzo Contractors,uc:Ss_30_42_90,Terrazzo floor tiling and screed systems,produces,B,0.444,,
naics:238340,Tile and Terrazzo Contractors,uc:Ss_30_42_72_10,Carpet tile systems,produces,B,0.429,,
naics:238340,Tile and Terrazzo Contractors,uc:Ss_30_42_32,Floor tiling systems,produces,B,0.375,,
naics:238340,Tile and Terrazzo Contractors,uc:Ss_37_40_85,Swimming pool tiling systems,produces,B,0.375,,
naics:238340,Tile and Terrazzo Contractors,uc:Ss_25_20_90_13,Clay plain tile cladding systems,produces,B,0.333,,
naics:238340,Tile and Terrazzo Contractors,uc:Ss_25_45_70_90,Tiling and mosaic render substrate systems,produces,B,0.333,,
naics:238340,Tile and Terrazzo Contractors,uc:Ss_25_45_88_90,Tiling and mosaic mortar substrate systems,produces,B,0.333,,
naics:238340,Tile and Terrazzo Contractors,uc:Ss_30_40_95_15,Ceramic slate roofing systems,produces,B,0.333,,
naics:23835,Finish Carpentry Contractors,uc:Ss_20_70_65,Protective painting systems,produces,A,0.5,,
naics:23835,Finish Carpentry Contractors,uc:Ss_25_45_85,Sprayed coating systems,produces,A,0.5,,
naics:23835,Finish Carpentry Contractors,uc:Ss_32_46_65,Plaster-coating systems,produces,A,0.5,,
naics:23835,Finish Carpentry Contractors,uc:Ss_40_90_40_42,Intumescent coating systems,produces,A,0.5,,
naics:23835,Finish Carpentry Contractors,uc:Ss_40_90_60_55,Multicolour coating systems,produces,A,0.5,,
naics:23835,Finish Carpentry Contractors,uc:Ss_40_90_60_85,Special coating systems,produces,A,0.5,,
naics:23835,Finish Carpentry Contractors,uc:Ss_40_90_60_95,Waterborne paint systems,produces,A,0.5,,
naics:23835,Finish Carpentry Contractors,uc:Ss_40_90_65,Powder-coating systems,produces,A,0.5,,
naics:23835,Finish Carpentry Contractors,uc:Ss_25_45_70,Render and roughcast coating systems,produces,B,0.444,,
naics:23835,Finish Carpentry Contractors,uc:Ss_30_42_30,Floor paint systems,produces,B,0.444,,
naics:238350,Finish Carpentry Contractors,uc:Ss_20_70_65,Protective painting systems,produces,A,0.5,,
naics:238350,Finish Carpentry Contractors,uc:Ss_25_45_85,Sprayed coating systems,produces,A,0.5,,
naics:238350,Finish Carpentry Contractors,uc:Ss_32_46_65,Plaster-coating systems,produces,A,0.5,,
naics:238350,Finish Carpentry Contractors,uc:Ss_40_90_40_42,Intumescent coating systems,produces,A,0.5,,
naics:238350,Finish Carpentry Contractors,uc:Ss_40_90_60_55,Multicolour coating systems,produces,A,0.5,,
naics:238350,Finish Carpentry Contractors,uc:Ss_40_90_60_85,Special coating systems,produces,A,0.5,,
naics:238350,Finish Carpentry Contractors,uc:Ss_40_90_60_95,Waterborne paint systems,produces,A,0.5,,
naics:238350,Finish Carpentry Contractors,uc:Ss_40_90_65,Powder-coating systems,produces,A,0.5,,
naics:238350,Finish Carpentry Contractors,uc:Ss_25_45_70,Render and roughcast coating systems,produces,B,0.444,,
naics:238350,Finish Carpentry Contractors,uc:Ss_30_42_30,Floor paint systems,produces,B,0.444,,
naics:23839,Other Building Finishing Contractors,uc:Ss_20_40_10,Building cable systems,produces,D,0.167,,
naics:23839,Other Building Finishing Contractors,uc:Ss_40_10_35_10,Building signage systems,produces,D,0.167,,
naics:23839,Other Building Finishing Contractors,uc:Ss_40_90,General finishing systems,produces,D,0.167,,
naics:238390,Other Building Finishing Contractors,uc:Ss_20_40_10,Building cable systems,produces,D,0.167,,
naics:238390,Other Building Finishing Contractors,uc:Ss_40_10_35_10,Building signage systems,produces,D,0.167,,
naics:238390,Other Building Finishing Contractors,uc:Ss_40_90,General finishing systems,produces,D,0.167,,
naics:23891,Site Preparation Contractors,uc:Ss_15_10_76,Site waste disposal systems,produces,D,0.167,,
naics:23891,Site Preparation Contractors,uc:Ss_45_10_95_83,Site vegetation control systems,produces,D,0.167,,
naics:238910,Site Preparation Contractors,uc:Ss_15_10_76,Site waste disposal systems,produces,D,0.167,,
naics:238910,Site Preparation Contractors,uc:Ss_45_10_95_83,Site vegetation control systems,produces,D,0.167,,
